Post;Comentários;Curtidas;Link;Plataforma;QTD_Comentários;QTD_Compartilhamentos;Imagem;Data;Prefeitura;PagFacebook
É com muita alegria que anunciamos o retorno das tradicionais quadrilhas juninas em Pedras de Fogo! 🎉Para celebrar esse momento, teremos o VII Concurso de Quadrilhas Juninas do Vale do Paraíba, nos dias 07 e 08 de junho, a partir das 19h, no complexo esportivo o Ronaldão!Contamos com sua presença!A reconstrução continua!;['A entrada é gratuita ou paga ?', 'E o forró 🔥?', 'Cadê o forró rural?????Mais um ano sem o tradicional forró na véspera de São João 😢', 'As apresentações de quadrilha é uma tradição linda, mas quero saber sobre o forró rural que a anos não acontece da forma correta que é abrangendo todas as comunidades. As bandas da região, o comercio local e a população da zona rural precisa de uma explicação.', 'E o forró  fogo  nada ainda 🤔', 'Ansioso para assistir as apresentações 😍', 'Muito feliz por voltar nossa cultura 👏👏', '👏👏👏', 'Ansiosa pra chegar lá com a minha @quadrilhamacambira ♥️', 'E o @forrofogoficial nada ainda ? 😢', '@quadrilhamacambira estamos chegando com tudo esse ano viu 🔥🔥'];929;https://www.instagram.com/p/C71f_KfO7rH/?img_index=1;Instagram;11;0;https://instagram.fjpa1-1.fna.fbcdn.net/v/t39.30808-6/444920629_18025782722162405_7219621777834276228_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMzMxeDEzODQuc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fjpa1-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=i-Bc_w1VIZ4Q7kNvgFLbE_L&_nc_gid=e65bde5819da4d448497f9c77692b7c9&edm=APoiHPcAAAAA&ccb=7-5&ig_cache_key=MzM4Mzc1MTM2ODQwODM1NTQwNA%3D%3D.3-ccb7-5&oh=00_AYBfO1iCneD_MnMwyBNDltjP1MtgE84_HtNOOJlIL35fSA&oe=6736588B&_nc_sid=22de04;05/06/2024;;
🎭 Nesta quinta-feira (06), a partir das 15h, no Casarão da Cultura, teremos a apresentação do Espetáculo Teatral “Pluft, o fantasminha”, uma obra clássica do teatro infantil, escrita por Maria Clara Machado, que nos conta a história de um fantasma que tinha muito medo de gente, mas aprende sobre o valor da amizade verdadeira ao conhecer a menina Maribel.A encenação cheia de ação e diversão é uma montagem da turma de teatro do Núcleo Cultural, com direção da professora Nyka Barros.💙 Aguardamos todos vocês! #teatro #pluft #pluftofantasminha #peçateatral #cultura #nec #nucleocultural #secretariaexecutivadecultura #pedrasdefogo;['👏👏👏 Aqui tem Cultura 😍', 'Vamo gente! ❤️', '👏👏👏', '👏👏👏👏', '👏👏👏', '👏👏👏👏👏👏', '👏👏👏👏👏', '👏👏👏👏👏👏', '👏👏👏👏👏', '🙌🙌', '👏👏👏👏👏👏', '👏👏👏👏👏'];128;https://www.instagram.com/p/C71RbUyuoBZ/;Instagram;12;0;https://instagram.fjpa1-1.fna.fbcdn.net/v/t39.30808-6/444945146_18025773227162405_6837445726818233736_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMjgweDE1MTguc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fjpa1-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=FEgRRJ8qj1QQ7kNvgGGMyho&_nc_gid=e65bde5819da4d448497f9c77692b7c9&edm=APoiHPcAAAAA&ccb=7-5&ig_cache_key=MzM4MzY4NzMzOTU4MTI3NjI0OQ%3D%3D.3-ccb7-5&oh=00_AYAMQBJfHApCiPLRWJYzNjT6_a_HBvpYej5aF0LlEvSfgA&oe=67368D23&_nc_sid=22de04;05/06/2024;;
🏠 Já conhece o novo endereço da Habitação? Estamos localizados na Rua Dr. Manoel Alves, 227 (rua da Prefeitura, em frente ao CIACD), em um ambiente amplo, com equipe capacitada e pronta para atender a população todas as segundas, terças e quartas, das 8h às 14h.#Habitação #NovoEndereço;['👏🏼👏🏼👏🏼👏🏼', 'Equipe eficiente, preparada e de pessoas de muita capacidade. Parabéns a todos que fazem o setor de Habitação do nosso município.', '😍👏', '👏👏👏👏👏', '👏👏👏👏👏', '👏👏👏👏👏👏', '👏👏👏', '👏👏👏👏', '👏👏👏👏👏', '👏👏👏', '👏🏽👏🏽👏🏽👏🏽', '👏👏👏👏👏👏👏', '👏👏👏', '🙌🙌', '👏👏👏👏👏👏👏'];338;https://www.instagram.com/p/C7w8QOqPyWL/;Instagram;15;0;Video;03/06/2024;;
Já marca na agenda!! 📆 Nesta quinta-feira (06), às 9h, no Parque Ecológico, estaremos juntos no evento especial em alusão ao Dia Mundial do Meio Ambiente. 🌱 Teremos palestra para catadores de resíduos sólidos e orientações para estimular ainda mais a preservação do nosso planeta e dos recursos naturais. 🌍 Participe!;['É o Dever de todos nós preservar o Melo Ambiente', 'Que ótima notícia! 🌟 Parabéns à nossa gestão e ao prefeito Bá Barros pelo incansável compromisso com o desenvolvimento sustentável e a preservação do nosso meio ambiente. É gratificante ver o progresso e o cuidado dedicado à nossa cidade. A reconstrução continua, e juntos estamos construindo um futuro mais limpo e próspero para todos!\U0001fa75 🏙️ #Sustentabilidade #Desenvolvimento #OrgulhoCidadão.', '👏🏼👏🏼👏🏼🤜🏼🤛🏼', '👏🏽👏🏽👏🏽👏🏽👏🏽', '👏👏👏👏', '👏👏👏👏👏👏', '👏👏👏👏👏👏👏', '👏👏👏👏👏', '👏👏👏', '👏👏👏👏👏', '👏👏👏👏', 'Parabéns pela organização. E principalmente o apoio aos catadores e Catadoras de materiais recicláveis da Paraíba 😍', '👏👏👏👏👏👏', '👏👏👏👏', '👀'];181;https://www.instagram.com/p/C7wrCSnug8R/;Instagram;15;0;https://instagram.fjpa1-1.fna.fbcdn.net/v/t39.30808-6/444988681_18025599245162405_548353642670618190_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMzUweDE2ODcuc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fjpa1-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=x1NCNLAbKVwQ7kNvgGdLXi2&_nc_gid=e65bde5819da4d448497f9c77692b7c9&edm=APoiHPcAAAAA&ccb=7-5&ig_cache_key=MzM4MjM5MjU5MzU4ODAzMTI0OQ%3D%3D.3-ccb7-5&oh=00_AYDE38H5hCt1ZUiDdGZPlPCw-z_UT0D83Xe9KfHhBDIIjg&oe=673685A7&_nc_sid=22de04;03/06/2024;;
🎭 A emoção tomou conta do Núcleo Cultural na última quarta-feira (29), com a 3ª Mostra de Dança Contemporânea, destacando a força e a expressão das mulheres através da arte da dança. Parabéns à professora @nykaferve e a todos os envolvidos na execução deste movimento acolhedor e inclusivo! Viva a cultura! .#3ªmostradedancacontemporanea #dança #cultura #secretariaexecutivadecultura #pedrasdefogo;['Foi maravilhoso ❤️', '👏🏾👏🏾👏🏾❤️', '👏👏👏👏', '👏👏👏👏👏👏', '👏👏👏👏👏', '😍😍😍😍', '👏👏👏👏👏', '👏', '🙌🙌🙌'];212;https://www.instagram.com/p/C7warl3OtFi/?img_index=1;Instagram;9;0;https://instagram.fjpa1-1.fna.fbcdn.net/v/t39.30808-6/445075015_18025587065162405_8601838264664533317_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE2NDcuc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fjpa1-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=T8sdHYOYRncQ7kNvgGOmurZ&_nc_gid=e65bde5819da4d448497f9c77692b7c9&edm=APoiHPcAAAAA&ccb=7-5&ig_cache_key=MzM4MjMyMDY0ODgwMDQ0Mjc4Mw%3D%3D.3-ccb7-5&oh=00_AYA97qeGp29IF2grwhLaj5_a6M0OQ3OUZnmcFc3O5_nppw&oe=67368365&_nc_sid=22de04;03/06/2024;;
#DestaquesDaSemana;['Parabéns prefeito, Bar Barros 👏🎈👏🎈👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏🙌🙌🙌🙌🙌🙌❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️E a recuperação continua 🍍🍍🍍🍍🍍🍍🍍🍍🍍🍍🍍🍍🍍🍍🍍🍍🍍🍍🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌', 'Campo Verde está uma maravilha 👏👏👏👏estive pela zona rural ontem ,Deus está no comando 👏👏👏👏👏👏👏', '👏👏👏👏', '👏', '👏👏👏👏👏👏', '👏🏽👏🏽👏🏽👏🏽👏🏽', '👏👏👏👏', '👏🏼👏🏼👏🏼👏🏼', '😍😍👏👏👏', '👏👏', '👏👏👏👏👏👏', '🙌🙌🙌🙌🙌🙌👏👏👏👏👏', '👏👏👏👏', '👏🏽👏🏽👏🏽', '👏👏👏'];255;https://www.instagram.com/p/C7wB7dVOlpk/;Instagram;15;0;Video;03/06/2024;;
⚽️ Vem aí mais uma rodada da Copa Rural de Pedras de Fogo! Os jogos acontecerão em Engenho Novo.💥 Reúna a família e os amigos e prepare-se para torcer pelo seu time!⛳️ É o Governo Municipal para fortalecendo o esporte e valorizando nossos talentosos atletas. 💙#AReconstruçãoContinua #CopaRural #EsporteLocal #PedrasDeFogo;['🙌🙌'];82;https://www.instagram.com/p/C7r_fN8vGqn/;Instagram;1;0;https://instagram.fjpa1-1.fna.fbcdn.net/v/t39.30808-6/447187865_18025414673162405_1979957496900646315_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMTg1eDEzMDAuc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fjpa1-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=vRdLLpBP8-YQ7kNvgHMkxm8&_nc_gid=e65bde5819da4d448497f9c77692b7c9&edm=APoiHPcAAAAA&ccb=7-5&ig_cache_key=MzM4MTA3NTE2NzQ4MzI5MjMyNw%3D%3D.3-ccb7-5&oh=00_AYBhYBMWoHMQxuCLI8_0pzdnc9euGbKRaGoqbtdiR4URJg&oe=67366B65&_nc_sid=22de04;01/06/2024;;
Mais incentivo à agricultura familiar, mais alegria na mesa do povo! Durante esta semana, a Secretaria de Desenvolvimento Social e Habitação entregou cerca de 14 toneladas de alimentos, através do PAA, para mais de 700 famílias. O programa é de extrema importância para o município, pois tudo é adquirido diretamente dos agricultores de Pedras de Fogo e ofertado para as famílias em situação de insegurança alimentar. Um gesto de valorização da produção no campo e de cuidado com a população.;['😍😍👏👏👏', '👏👏👏👏👏👏', '👏👏👏', '👏👏👏👏👏', '👏👏👏👏👏👏👏', '👏👏👏👏👏👏', '👏🏽👏🏽👏🏽👏🏽', '👏👏👏', '👏🏻👏🏻👏🏻👏🏻👏🏻', '👏👏👏', '👏👏👏👏👏👏', '❤️', '👏👏👏', '👏👏👏'];349;https://www.instagram.com/p/C7rDFodO3oH/;Instagram;14;0;Video;01/06/2024;;
🌻 O mês de maio é marcado pela campanha em combate ao abuso e à exploração sexual de crianças e adolescentes. Para finalizar este mês de conscientização sobre o tema, os alunos que fazem parte do NUCA prepararam um recado importante para você!💙 Faça parte também dessa campanha e denuncie qualquer suspeita de abuso!#FaçaBonito #ProtejaNossasCrianças #18deMaio;['Ficou show meus meninos . Parabéns, como sempre digo você sempre arrasando . Tia tem muito orgulho de vocês meus amores. ❤️❤️❤️❤️❤️❤️👏👏👏👏', '👏👏👏👏👏👏👏 parabéns 👏👏👏👏👏👏🙌🙌🙌🙌🙌🙌🙌🙌🙌❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️', '👏👏👏👏👏👏', '👏👏👏', '👏👏👏👏👏👏', '👏👏👏👏👏', '👏👏👏👏', '❤️', '👏👏👏👏', '👏👏👏👏👏', '👏👏👏👏', '👏👏👏👏👏', '👏👏👏👏', '👏👏👏👏'];264;https://www.instagram.com/p/C7pVTGnPq5N/;Instagram;14;0;Video;31/05/2024;;
🖤🕊️ Descanse em paz, Sr. Glaucio Chaves!;['Descanse em paz 🙌', 'Meus sentimentos a toda família. 🙏🏻🙏🏻', 'Descanse em paz, Sr Glaucio 🙏⚫️', 'Meus sentimentos😢', 'Meus sentimentos!', 'Meus sentimentos', 'Nossos sentimentos, extensivo a todos os familiares e amigos.', 'Meus sentimentos', 'Descanse em paz Gláucio ,você que foi um homem de tantas lutas ,um amigo,um parente ,que nos deu o prazer de te conhecer com tantos ensinamentos ..Que o senhor Deus  te receba', 'Viveu muito descanse em paz', 'Que Deus na sua infinita misericórdia te receba na luz do resplendor ..Um pai extremoso,um homem de boas condutas ,um excelente esposo e acima de tudo uma grande pessoa humana ...Vá em paz Gláucio...! Fica um legado de um ser de muita bondade 🙌🙌🙌🙌🙏🙏🙏🙏🙏🙏', 'Meus sentimentos a todos familiares 🖤'];697;https://www.instagram.com/p/C7l_O6du_Iz/?img_index=1;Instagram;12;0;https://instagram.fjpa1-1.fna.fbcdn.net/v/t39.30808-6/444480864_18025173707162405_4983467796435424744_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE0NDAuc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fjpa1-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=zKnYolZts94Q7kNvgG656Rr&_nc_gid=e65bde5819da4d448497f9c77692b7c9&edm=APoiHPcAAAAA&ccb=7-5&ig_cache_key=MzM3OTM4NTE4OTc5OTc2MjYwNQ%3D%3D.3-ccb7-5&oh=00_AYDcvMfXscrTRih7Su7GferBxfL8CumKOwyTc9Fv9ByblQ&oe=67367C08&_nc_sid=22de04;30/05/2024;;
🎭 A cultura de Pedras de Fogo está cada dia mais forte! Ontem (28), aconteceu a 2ª audiência pública da Política Nacional Aldir Blanc (PNAB), reunindo artistas, fazedores de cultura e membros da sociedade civil. Foi um momento incrível de debate sobre ações e recursos para fortalecer a cultura local!💙 Aqui valorizamos nossos talentos e incentivamos a arte!;['👏🏾👏🏾👏🏾👏🏾', '👏👏👏👏parabéns a todos que direto e indiretamente participam e participaram dessa grande construção 👏👏👏🙌🙌🙌🙌Pedras de Fogo vai continuar a preservar e passar p filhos ,netos e outras gerações este encetivo maravilhoso nesta terra 🙌🙌🙌👏👏👏👏👏👏', '👏🏼👏🏼', '👏👏👏', '😍👏👏👏😍', '👏👏👏👏', '👏👏👏👏', '🙌🙌', '👏👏👏'];229;https://www.instagram.com/p/C7kEGVCvyV7/?img_index=1;Instagram;9;0;https://instagram.fjpa1-1.fna.fbcdn.net/v/t39.30808-6/444445813_18025106795162405_5389375651338745372_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDExMzUuc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fjpa1-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=B5VHTJI_cRoQ7kNvgFihzmM&_nc_gid=e65bde5819da4d448497f9c77692b7c9&edm=APoiHPcAAAAA&ccb=7-5&ig_cache_key=MzM3ODg0MzYzOTUzNzc3NDA2OQ%3D%3D.3-ccb7-5&oh=00_AYCjqOyXezVaQhXd9DSUSZ2c-96tAWhekNp4MQUHyOFqFw&oe=673656B2&_nc_sid=22de04;29/05/2024;;
📢 Está decretado ponto facultativo os expedientes dos dias 30 e 31 de maio, em razão da celebração religiosa de Corpus Christi. Os serviços essenciais seguirão ativos para garantir o bem-estar de todos. #PontoFacultativo;['❤️❤️❤️❤️❤️❤️❤️❤️👏👏👏👏👏', '👏👏👏👏👏👏👏👏👏', '👏👏👏👏👏👏👏', '👏👏👏👏👏👏', '👏👏👏👏👏👏', '👏👏👏👏', '👏👏👏', '👏👏👏👏', '🙌👏', '👏👏👏👏👏', '👏👏👏👏', 'Serve para os garis também?', '👏🏼👏🏼👏🏼👏🏼', '👏👏👏👏👏👏👏', '👏👏👏👏'];476;https://www.instagram.com/p/C7jfmwSOVI8/?img_index=1;Instagram;15;0;https://instagram.fjpa1-1.fna.fbcdn.net/v/t39.30808-6/441546602_18025080650162405_6046705895259513755_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE3ODYuc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fjpa1-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=wki21DE-7pYQ7kNvgFDnqza&_nc_gid=acba920b5e4340a2a0d626c006e26600&edm=APoiHPcAAAAA&ccb=7-5&ig_cache_key=MzM3ODY4MzE0MjgxNzIwNjc4OQ%3D%3D.3-ccb7-5&oh=00_AYA4ZUhWe4TtOArUJ9F9p2Zbmj2RZu7zNzu8ODLrLXqw2A&oe=6736702B&_nc_sid=22de04;29/05/2024;;
🎭 Convidamos toda população de Pedras de Fogo para prestigiar a 3ª Mostra de Dança Contemporânea, nesta quarta-feira, 29 de maio, a partir das 19h, no Núcleo Cultural.💙 Viva a Cultura! Professora: @nykaferve#dançacontemporânea #dança #cultura #nucleocultural #nec;['Vai ser lindo gente! Preparamos tudo com muito amor! ❤️', 'Infelizmente não pude participar do evento motivo superiores ,mais com certeza a cultura de Pedras de Fogo e diferenciada é contínua em movimento 👏👏👏Parabéns todos os envolvidos .', 'A cultura em movimento 😍❤️🔥', '👏👏👏👏👏👏'];90;https://www.instagram.com/p/C7jZYs7u4IE/;Instagram;4;0;https://instagram.fjpa1-1.fna.fbcdn.net/v/t39.30808-6/441521806_18025075505162405_1939445614430189499_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDc5eDEwNzkuc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fjpa1-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=juRqooiQUyIQ7kNvgHLUguC&_nc_gid=acba920b5e4340a2a0d626c006e26600&edm=APoiHPcAAAAA&ccb=7-5&ig_cache_key=MzM3ODY1NTc5NDEzNTAwNzc0OA%3D%3D.3-ccb7-5&oh=00_AYCku57Jg-6hi7cTCtI57pU0d2Yx93TQXuMmTbINWSoRdQ&oe=67368D7A&_nc_sid=22de04;29/05/2024;;
💰Feriadão vem aí com salário na conta! O pagamento dos servidores municipais será antecipado para amanhã, 29 de maio, dia anterior ao feriado de Corpus Christi! 💵 Uma iniciativa que impulsiona a economia local e mostra o quanto o Governo de Pedras de Fogo valoriza o trabalho dos funcionários públicos. 💙 #EconomiaLocal #ServidorValorizado #PedrasDeFogo;['Descumprir calendário de pagamento só se for pra ANTECIPAR 💸🔥', '👏👏👏'];530;https://www.instagram.com/p/C7iDilXtbSl/?img_index=1;Instagram;2;0;https://instagram.fjpa1-1.fna.fbcdn.net/v/t39.30808-6/446983080_18025025537162405_2506582510650040371_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE3OTUuc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fjpa1-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=_A0nDTQFtj0Q7kNvgGxIOtU&_nc_gid=acba920b5e4340a2a0d626c006e26600&edm=APoiHPcAAAAA&ccb=7-5&ig_cache_key=MzM3ODI3ODIzNTk0MTI3NjY0NA%3D%3D.3-ccb7-5&oh=00_AYDacL6REaaaGDd6w4oZoNM-_6mQlGc5kZXH6bXuUnGIyA&oe=67367401&_nc_sid=22de04;29/05/2024;;
Você chamou, o SUAS chegou!Hoje (28) foi a vez da Una de São José receber toda a estrutura da Secretaria de Desenvolvimento Social e Habitação. 🤝 Com essa ação em mais uma comunidade rural, fortalecemos nossas políticas públicas voltadas à garantia de direitos e à promoção da assistência social, promovendo qualidade de vida e facilitando o acesso das famílias aos programas. 😍  💙É o Governo de Pedras de Fogo reconstruindo sonhos e sorriso!;['Gostaria de saber como tirar a 2ª via de RG. Minha mãe está precisando.', '🙌🙌🙌🙌🙌🙌👏👏👏👏Maravilha 👏👏👏👏👏continue com este belo trabalho 👏👏👏', '🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌😍😍😍😍😍😍😍👏👏👏👏👏👏👏👏👏👏👏❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️', 'Muito bem 👏👏👏', 'Estão todos de parabéns é assim que se faz um trabalho com responsabilidade', 'Cortando o cabelo do prestador de serviço 😮', '👏👏👏👏👏', '👏👏👏👏👏👏👏', '👏👏👏', '👏👏👏', '👏👏👏👏👏', '😍😍👏👏👏', '👏👏👏👏👏👏👏👏👏', '👏🏼👏🏼👏🏼👏🏼', '👏👏'];384;https://www.instagram.com/p/C7hwG5ivQZl/;Instagram;15;0;Video;28/05/2024;;
Participe da Campanha Nacional de Vacinação contra a Poliomielite!Não deixe de vacinar suas crianças! É rápido, seguro e gratuito. Por isso, procure a UBS mais próxima, com os documentos necessários. Esperamos você!;['🙌🙌', '👏👏👏👏', '👏🏻👏🏻👏🏻👏🏻'];184;https://www.instagram.com/p/C7hpG6GP0zr/;Instagram;3;0;https://instagram.fjpa1-1.fna.fbcdn.net/v/t39.30808-6/428705882_18025013357162405_7498894897700993075_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMzQ3eDE2Nzkuc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fjpa1-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=01HLrwKEMFIQ7kNvgEfNmB2&_nc_gid=acba920b5e4340a2a0d626c006e26600&edm=APoiHPcAAAAA&ccb=7-5&ig_cache_key=MzM3ODE2MTk5MDExMDIzNTg4Mw%3D%3D.3-ccb7-5&oh=00_AYD-CPqZYaVcWbxN_TlWAnwHh3b26tNNQ9w_eBVXRE0zPg&oe=673681F0&_nc_sid=22de04;28/05/2024;;
🚧 Asfalto concluído, sonho realizado!Agora, a rua principal de Campo Verde já está completamente asfaltada e, em breve, também serão entregues a drenagem e a pavimentação de toda a comunidade. Esta conquista traz uma nova era de qualidade de vida e segurança para todos que trafegam pelo local.Cada trabalho realizado é uma prova do compromisso e da dedicação do Governo de Pedras de Fogo! 💙 A reconstrução continua!;['O trabalho não pode parar! 👏', 'Tanta satisfação nesses relatos de quem tanto sonhou com esse momento', 'Rapaz!  Tá lindo de vê essas obras que nem foi promessa de campanha e está se tornando realidade!❤️❤️❤️', '👏👏👏👏👏'];568;https://www.instagram.com/p/C7hIxL9uBlW/;Instagram;4;0;Video;28/05/2024;;
🔝 Vem aí a 2ª Audiência Pública sobre a Política Nacional Aldir Blanc (PNAB)!🎭 Convidamos todos os artistas, fazedores de cultura e demais membros da sociedade civil, para juntos construirmos essa importante política pública para a cultura do nosso município!📣 Participe você também!📆 Será terça-feira (28), no Casarão da Cultura, a partir das 19h. Não perca!;['👏👏👏👏👏👏'];119;https://www.instagram.com/p/C7epvElODOZ/;Instagram;1;0;https://instagram.fjpa1-1.fna.fbcdn.net/v/t39.30808-6/444480071_18024895781162405_7753351262758875715_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDc5eDEwNzkuc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fjpa1-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=wje2xCYGifgQ7kNvgEamBc3&_nc_gid=acba920b5e4340a2a0d626c006e26600&edm=APoiHPcAAAAA&ccb=7-5&ig_cache_key=MzM3NzMyMDMyNTIxNjIyMDA1Nw%3D%3D.3-ccb7-5&oh=00_AYAjnt0xwzjtsOLPeCwCq8BVwo-6_sph1BgD0mrX_fFMlw&oe=67367A32&_nc_sid=22de04;27/05/2024;;
#DestaquesDaSemana;['👏👏👏👏👏👏👏👏👏👏🔥🔥🔥🔥🙌🙌🙌❤️🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌❤️❤️❤️ parabéns prefeito pôr pôr está fazendo está cidade ser conhecida em todo lugar do Brasil❤️❤️❤️❤️❤️', 'Um grande trabalho parabéns a todos que fazem parte dessa reconstrução 🙌🙌🙌🙌👏👏👏👏..', '👏👏👏', '👏👏👏👏', '👏👏👏👏👏👏', '👏👏👏👏👏👏', '👏👏', '👏👏', '👏👏👏', '👏👏👏👏', '🙌🙌', '👏👏👏👏👏', '👏👏👏', 'A reconstrução continua 👏👏👏👏', '👏👏👏👏👏👏👏🔥🔥🔥'];189;https://www.instagram.com/p/C7eDOssOwgw/;Instagram;15;0;Video;27/05/2024;;
Uma nova era de segurança e qualidade de vida chegou para os moradores da zona rural! 💡O Governo de Pedras de Fogo iluminou 3 mil metros de estrada em Nova Aurora com lâmpadas de LED! 🛣️ Agora, cada passo é mais seguro e a tranquilidade fará parte das noites de quem trafega por esse caminho. 💙 É o Governo de Pedras de Fogo reconstruindo um futuro brilhante para todos!;['Avisem ao povo de Pedras de Fogo que o financiamento dessas luzes de led somado ficou com o valor igual a: R$ 7.133.689,20 (Sete Milhões Cento e Trinta e Três Mil Seiscentos e Oitento e Nove Reais e Vinte Centavos), diluídos em 60 (sessenta) meses, sendo as parcelas iguais na ordem de R$ 118.894,82 (Cento e Dezoito Mil Oitocentos e Noventa e Quatro Reais e Oitenta e Dois Centavos) por meses.Imaginem aí: uma prefeitura que vai pagar 60 parcelas de quase cento e dezenove mil reais oferecer tão pouco a Comunidade Rural de Nova Aurora, a prefeitura deveria ter colocado LÂMPADA DE LED até no no BARRO das estradas pelo valor que vai pagar a ao consórcio Ilumina Pedras de Fogo.', 'Preparada demais essa gestão, eu amo essa gestão 😍👏', 'Outra pergunta a gestão e ao Secretário de Infraestrutura: para onde foram as lâmpadas, os braços e todo aparato da iluminação que estão sendo trocadas? Isto vocês não contam ao povo!', 'Prefeito nn , um pai', 'Pedras de Fogo segue no rumo certo!🚀👏🏽👏🏽', 'Maior segurança e mais respeito com a população de nossa terra!! 👏🏻👏🏻👏🏻👏🏻', 'Prefeito esta prendendo moto do trabalhador, e cadê vc pra dar as caras pra dizer algo sobre isso', 'Vc não sabe o bem que fez, com essa iluminação. Sempre voltando de madrugada do trabalho, e ontem nos surpreendemos com a iluminação, o quanto nos ajudou em nosso retorno pra casa. Gratidão @babarrosoficial @prefpedrasdefogo', 'Nos ajudou muito @institutoamandamarinho . Passamos diversas vezes à trabalho de madrugada ou tarde da noite por aí.'];682;https://www.instagram.com/p/C7chDZ9v_rw/;Instagram;9;0;Video;26/05/2024;;
